id,label,template_id
1099,missing_default,case_17
1100,latch_inference,latch_38
1101,clean,clean_13
1102,clean,clean_0
1103,multi_driver,mdrv_16
1104,latch_inference,latch_7
1105,clean,clean_19
1106,multi_driver,mdrv_5
1107,clean,clean_3
1108,multi_driver,mdrv_103
1109,multi_driver,mdrv_71
1110,width_mismatch,width_117
1111,clean,clean_12
1112,multi_driver,mdrv_7
1113,width_mismatch,width_116
1114,comb_loop,loop_79
1115,width_mismatch,width_83
1116,clean,clean_13
1117,syntax_error,syntax_20
1118,comb_loop,loop_13
1119,width_mismatch,width_40
1120,comb_loop,loop_40
1121,syntax_error,syntax_37
1122,blocking_misuse,blocking_5
1123,blocking_misuse,blocking_1
1124,clean,clean_17
1125,unused_signal,unused_37
1126,latch_inference,latch_27
1127,clean,clean_2
1128,clean,clean_11
1129,multi_driver,mdrv_116
1130,clean,clean_11
1131,blocking_misuse,blocking_23
1132,comb_loop,loop_4
1133,unused_signal,unused_5
1134,missing_default,case_30
1135,latch_inference,latch_19
1136,unused_signal,unused_64
1137,unused_signal,unused_107
1138,clean,clean_16
1139,unused_signal,unused_39
1140,clean,clean_12
1141,clean,clean_4
1142,clean,clean_3
1143,blocking_misuse,blocking_56
1144,unused_signal,unused_48
1145,multi_driver,mdrv_81
1146,clean,clean_13
1147,missing_default,case_77
1148,clean,clean_3
1149,comb_loop,loop_61
1150,comb_loop,loop_113
1151,multi_driver,mdrv_101
1152,unused_signal,unused_90
1153,clean,clean_10
1154,comb_loop,loop_6
1155,clean,clean_0
1156,multi_driver,mdrv_78
1157,clean,clean_18
1158,clean,clean_19
1159,clean,clean_3
1160,comb_loop,loop_8
1161,clean,clean_12
1162,blocking_misuse,blocking_6
1163,comb_loop,loop_105
1164,clean,clean_2
1165,blocking_misuse,blocking_6
1166,width_mismatch,width_49
1167,blocking_misuse,blocking_47
1168,clean,clean_1
1169,clean,clean_16
1170,missing_default,case_34
1171,blocking_misuse,blocking_31
1172,latch_inference,latch_74
1173,latch_inference,latch_26
1174,multi_driver,mdrv_38
1175,multi_driver,mdrv_68
1176,clean,clean_13
1177,comb_loop,loop_95
1178,width_mismatch,width_31
1179,width_mismatch,width_56
1180,clean,clean_10
1181,multi_driver,mdrv_102
1182,latch_inference,latch_19
1183,clean,clean_18
1184,unused_signal,unused_88
1185,missing_default,case_56
1186,unused_signal,unused_114
1187,multi_driver,mdrv_63
1188,syntax_error,syntax_50
1189,clean,clean_13
1190,latch_inference,latch_45
1191,clean,clean_16
1192,comb_loop,loop_28
1193,clean,clean_9
1194,clean,clean_5
1195,syntax_error,syntax_42
1196,missing_default,case_45
1197,unused_signal,unused_56
1198,clean,clean_2
1199,latch_inference,latch_57
1200,clean,clean_15
1201,clean,clean_1
1202,comb_loop,loop_109
1203,width_mismatch,width_84
1204,missing_default,case_4
1205,latch_inference,latch_70
1206,blocking_misuse,blocking_75
1207,blocking_misuse,blocking_65
1208,blocking_misuse,blocking_57
1209,clean,clean_12
1210,multi_driver,mdrv_115
1211,missing_default,case_5
1212,multi_driver,mdrv_80
1213,missing_default,case_76
1214,clean,clean_18
1215,blocking_misuse,blocking_26
1216,unused_signal,unused_71
1217,unused_signal,unused_21
1218,missing_default,case_25
1219,unused_signal,unused_45
1220,blocking_misuse,blocking_56
1221,syntax_error,syntax_2
1222,latch_inference,latch_50
1223,multi_driver,mdrv_82
1224,clean,clean_15
1225,missing_default,case_40
1226,multi_driver,mdrv_40
1227,syntax_error,syntax_5
1228,latch_inference,latch_42
1229,latch_inference,latch_60
1230,clean,clean_12
1231,clean,clean_8
1232,syntax_error,syntax_41
1233,unused_signal,unused_32
1234,unused_signal,unused_115
1235,clean,clean_15
1236,blocking_misuse,blocking_53
1237,unused_signal,unused_64
1238,latch_inference,latch_54
1239,latch_inference,latch_52
1240,width_mismatch,width_38
1241,latch_inference,latch_61
1242,latch_inference,latch_71
1243,blocking_misuse,blocking_54
1244,unused_signal,unused_91
1245,clean,clean_17
1246,clean,clean_11
1247,latch_inference,latch_70
1248,clean,clean_15
1249,clean,clean_3
1250,blocking_misuse,blocking_71
1251,unused_signal,unused_107
1252,clean,clean_14
1253,comb_loop,loop_78
1254,unused_signal,unused_119
1255,syntax_error,syntax_28
1256,clean,clean_8
1257,unused_signal,unused_59
1258,missing_default,case_63
1259,missing_default,case_5
1260,multi_driver,mdrv_101
1261,width_mismatch,width_113
1262,width_mismatch,width_36
1263,clean,clean_6
1264,missing_default,case_6
1265,blocking_misuse,blocking_71
1266,clean,clean_11
1267,unused_signal,unused_59
1268,clean,clean_8
1269,latch_inference,latch_17
1270,multi_driver,mdrv_55
1271,latch_inference,latch_39
1272,multi_driver,mdrv_56
1273,clean,clean_11
1274,comb_loop,loop_85
1275,width_mismatch,width_83
1276,width_mismatch,width_117
1277,multi_driver,mdrv_119
1278,multi_driver,mdrv_47
1279,missing_default,case_37
1280,syntax_error,syntax_77
1281,clean,clean_19
1282,multi_driver,mdrv_49
1283,width_mismatch,width_68
1284,syntax_error,syntax_49
1285,unused_signal,unused_102
1286,clean,clean_2
1287,missing_default,case_45
1288,width_mismatch,width_77
1289,comb_loop,loop_92
1290,multi_driver,mdrv_114
1291,unused_signal,unused_30
1292,clean,clean_9
1293,multi_driver,mdrv_35
1294,clean,clean_3
1295,blocking_misuse,blocking_27
1296,syntax_error,syntax_23
1297,latch_inference,latch_76
1298,blocking_misuse,blocking_4
1299,width_mismatch,width_20
1300,missing_default,case_69
1301,width_mismatch,width_63
1302,clean,clean_18
1303,comb_loop,loop_91
1304,syntax_error,syntax_49
1305,unused_signal,unused_83
1306,syntax_error,syntax_64
1307,missing_default,case_34
1308,comb_loop,loop_115
1309,multi_driver,mdrv_34
1310,syntax_error,syntax_51
1311,unused_signal,unused_16
1312,latch_inference,latch_16
1313,missing_default,case_12
1314,clean,clean_5
1315,unused_signal,unused_85
1316,latch_inference,latch_9
1317,blocking_misuse,blocking_34
1318,clean,clean_15
1319,clean,clean_1
1320,comb_loop,loop_51
1321,latch_inference,latch_67
1322,syntax_error,syntax_28
1323,blocking_misuse,blocking_44
1324,blocking_misuse,blocking_37
1325,syntax_error,syntax_48
1326,multi_driver,mdrv_114
1327,multi_driver,mdrv_67
1328,blocking_misuse,blocking_44
1329,clean,clean_17
1330,missing_default,case_72
1331,clean,clean_15
1332,clean,clean_8
1333,clean,clean_10
1334,missing_default,case_19
1335,multi_driver,mdrv_27
1336,multi_driver,mdrv_39
1337,clean,clean_1
1338,clean,clean_0
1339,blocking_misuse,blocking_42
1340,clean,clean_2
1341,clean,clean_5
1342,syntax_error,syntax_55
1343,syntax_error,syntax_36
1344,syntax_error,syntax_12
1345,latch_inference,latch_23
1346,clean,clean_0
1347,blocking_misuse,blocking_50
1348,clean,clean_14
1349,blocking_misuse,blocking_44
1350,clean,clean_3
1351,missing_default,case_55
1352,blocking_misuse,blocking_56
1353,missing_default,case_2
1354,multi_driver,mdrv_51
1355,clean,clean_19
1356,blocking_misuse,blocking_29
1357,multi_driver,mdrv_101
1358,missing_default,case_24
1359,syntax_error,syntax_1
1360,unused_signal,unused_84
1361,comb_loop,loop_22
1362,clean,clean_8
1363,comb_loop,loop_39
1364,clean,clean_10
1365,unused_signal,unused_104
1366,latch_inference,latch_19
1367,clean,clean_16
1368,clean,clean_13
1369,blocking_misuse,blocking_4
1370,multi_driver,mdrv_68
1371,width_mismatch,width_86
1372,clean,clean_0
1373,width_mismatch,width_69
1374,clean,clean_2
1375,blocking_misuse,blocking_47
1376,clean,clean_5
1377,syntax_error,syntax_8
1378,clean,clean_16
1379,width_mismatch,width_53
1380,missing_default,case_31
1381,clean,clean_1
1382,latch_inference,latch_55
1383,multi_driver,mdrv_81
1384,blocking_misuse,blocking_29
1385,clean,clean_17
1386,missing_default,case_10
1387,width_mismatch,width_21
1388,unused_signal,unused_98
1389,syntax_error,syntax_28
1390,width_mismatch,width_45
1391,width_mismatch,width_13
1392,latch_inference,latch_61
1393,width_mismatch,width_70
1394,missing_default,case_31
1395,width_mismatch,width_7
1396,width_mismatch,width_43
1397,multi_driver,mdrv_46
1398,missing_default,case_41
1399,latch_inference,latch_29
1400,missing_default,case_13
1401,clean,clean_6
1402,blocking_misuse,blocking_16
1403,unused_signal,unused_18
1404,width_mismatch,width_23
1405,clean,clean_4
1406,multi_driver,mdrv_42
1407,comb_loop,loop_70
1408,width_mismatch,width_22
1409,comb_loop,loop_0
1410,width_mismatch,width_99
1411,blocking_misuse,blocking_49
1412,clean,clean_3
1413,missing_default,case_24
1414,missing_default,case_63
1415,width_mismatch,width_74
1416,multi_driver,mdrv_55
1417,missing_default,case_18
1418,blocking_misuse,blocking_71
1419,clean,clean_17
1420,latch_inference,latch_44
1421,blocking_misuse,blocking_65
1422,clean,clean_11
1423,latch_inference,latch_20
1424,missing_default,case_40
1425,clean,clean_10
1426,latch_inference,latch_78
1427,multi_driver,mdrv_97
1428,syntax_error,syntax_1
1429,width_mismatch,width_105
1430,blocking_misuse,blocking_57
1431,missing_default,case_46
1432,multi_driver,mdrv_36
1433,clean,clean_4
1434,latch_inference,latch_16
1435,syntax_error,syntax_61
1436,syntax_error,syntax_5
1437,latch_inference,latch_35
1438,width_mismatch,width_17
1439,missing_default,case_9
1440,multi_driver,mdrv_2
1441,clean,clean_15
1442,syntax_error,syntax_68
1443,unused_signal,unused_45
1444,syntax_error,syntax_12
1445,missing_default,case_39
1446,width_mismatch,width_5
1447,missing_default,case_62
1448,clean,clean_10
1449,width_mismatch,width_39
1450,multi_driver,mdrv_44
1451,comb_loop,loop_64
1452,comb_loop,loop_51
1453,multi_driver,mdrv_33
1454,clean,clean_0
1455,blocking_misuse,blocking_59
1456,comb_loop,loop_61
1457,syntax_error,syntax_30
1458,missing_default,case_70
1459,clean,clean_0
1460,clean,clean_14
1461,clean,clean_18
1462,unused_signal,unused_41
1463,missing_default,case_38
1464,width_mismatch,width_95
1465,width_mismatch,width_19
1466,unused_signal,unused_73
1467,comb_loop,loop_27
1468,multi_driver,mdrv_14
1469,clean,clean_18
1470,missing_default,case_40
1471,width_mismatch,width_114
1472,width_mismatch,width_78
1473,clean,clean_6
1474,clean,clean_6
1475,latch_inference,latch_3
1476,clean,clean_14
1477,latch_inference,latch_10
1478,clean,clean_7
1479,latch_inference,latch_73
1480,clean,clean_12
1481,syntax_error,syntax_3
1482,multi_driver,mdrv_67
1483,latch_inference,latch_71
1484,width_mismatch,width_93
1485,syntax_error,syntax_32
1486,missing_default,case_4
1487,clean,clean_15
1488,missing_default,case_49
1489,blocking_misuse,blocking_62
1490,width_mismatch,width_3
1491,clean,clean_19
1492,clean,clean_12
1493,latch_inference,latch_77
1494,clean,clean_18
1495,width_mismatch,width_106
1496,multi_driver,mdrv_14
1497,clean,clean_4
1498,width_mismatch,width_64
1499,clean,clean_13
1500,blocking_misuse,blocking_66
1501,width_mismatch,width_26
1502,width_mismatch,width_26
1503,clean,clean_7
1504,syntax_error,syntax_76
1505,missing_default,case_46
1506,syntax_error,syntax_20
1507,multi_driver,mdrv_97
1508,latch_inference,latch_57
1509,unused_signal,unused_3
1510,syntax_error,syntax_31
1511,latch_inference,latch_68
1512,clean,clean_19
1513,multi_driver,mdrv_109
1514,comb_loop,loop_3
1515,unused_signal,unused_119
1516,clean,clean_3
1517,clean,clean_1
1518,blocking_misuse,blocking_65
1519,comb_loop,loop_102
1520,latch_inference,latch_9
1521,comb_loop,loop_102
1522,multi_driver,mdrv_42
1523,latch_inference,latch_51
1524,comb_loop,loop_63
1525,multi_driver,mdrv_81
1526,syntax_error,syntax_55
1527,clean,clean_3
1528,clean,clean_19
1529,width_mismatch,width_6
1530,clean,clean_1
1531,syntax_error,syntax_10
1532,width_mismatch,width_42
1533,clean,clean_17
1534,clean,clean_19
1535,syntax_error,syntax_1
1536,syntax_error,syntax_67
1537,blocking_misuse,blocking_27
1538,missing_default,case_31
1539,width_mismatch,width_101
1540,comb_loop,loop_88
1541,multi_driver,mdrv_31
1542,clean,clean_12
1543,blocking_misuse,blocking_76
1544,unused_signal,unused_110
1545,syntax_error,syntax_0
1546,latch_inference,latch_54
1547,unused_signal,unused_106
1548,missing_default,case_45
1549,width_mismatch,width_55
1550,clean,clean_16
1551,clean,clean_2
1552,unused_signal,unused_88
1553,missing_default,case_34
1554,syntax_error,syntax_68
1555,clean,clean_3
1556,multi_driver,mdrv_74
1557,width_mismatch,width_34
1558,multi_driver,mdrv_87
1559,multi_driver,mdrv_47
1560,width_mismatch,width_14
1561,latch_inference,latch_26
1562,syntax_error,syntax_24
1563,multi_driver,mdrv_1
1564,width_mismatch,width_113
1565,clean,clean_2
1566,multi_driver,mdrv_48
1567,multi_driver,mdrv_43
1568,latch_inference,latch_42
1569,missing_default,case_61
1570,comb_loop,loop_117
1571,missing_default,case_69
1572,clean,clean_7
1573,blocking_misuse,blocking_42
1574,clean,clean_18
1575,unused_signal,unused_69
1576,syntax_error,syntax_44
1577,multi_driver,mdrv_69
1578,unused_signal,unused_18
1579,clean,clean_15
1580,multi_driver,mdrv_66
1581,missing_default,case_58
1582,syntax_error,syntax_45
1583,width_mismatch,width_6
1584,clean,clean_18
1585,multi_driver,mdrv_21
1586,clean,clean_17
1587,multi_driver,mdrv_49
1588,latch_inference,latch_66
1589,multi_driver,mdrv_118
1590,clean,clean_0
1591,syntax_error,syntax_18
1592,blocking_misuse,blocking_11
1593,clean,clean_8
1594,unused_signal,unused_36
1595,multi_driver,mdrv_118
1596,clean,clean_7
1597,latch_inference,latch_40
1598,clean,clean_7
1599,syntax_error,syntax_43
1600,missing_default,case_62
1601,multi_driver,mdrv_73
1602,comb_loop,loop_0
1603,unused_signal,unused_71
1604,width_mismatch,width_40
1605,unused_signal,unused_107
1606,clean,clean_11
1607,unused_signal,unused_32
1608,blocking_misuse,blocking_24
1609,blocking_misuse,blocking_64
1610,multi_driver,mdrv_58
1611,clean,clean_12
1612,blocking_misuse,blocking_76
1613,clean,clean_0
1614,unused_signal,unused_103
1615,missing_default,case_79
1616,latch_inference,latch_20
1617,clean,clean_17
1618,clean,clean_14
1619,clean,clean_4
1620,clean,clean_18
1621,blocking_misuse,blocking_19
1622,clean,clean_8
1623,multi_driver,mdrv_30
1624,clean,clean_5
1625,width_mismatch,width_93
1626,unused_signal,unused_112
1627,blocking_misuse,blocking_13
1628,blocking_misuse,blocking_71
1629,missing_default,case_5
1630,clean,clean_15
1631,unused_signal,unused_104
1632,multi_driver,mdrv_54
1633,blocking_misuse,blocking_29
1634,latch_inference,latch_71
1635,unused_signal,unused_53
1636,clean,clean_3
1637,missing_default,case_29
1638,missing_default,case_45
1639,unused_signal,unused_16
1640,unused_signal,unused_33
1641,multi_driver,mdrv_98
1642,blocking_misuse,blocking_36
1643,missing_default,case_40
1644,width_mismatch,width_78
1645,blocking_misuse,blocking_2
1646,clean,clean_0
1647,missing_default,case_60
1648,latch_inference,latch_75
1649,clean,clean_0
1650,unused_signal,unused_25
1651,multi_driver,mdrv_104
1652,syntax_error,syntax_14
1653,multi_driver,mdrv_42
1654,multi_driver,mdrv_95
1655,width_mismatch,width_71
1656,syntax_error,syntax_15
1657,latch_inference,latch_77
1658,blocking_misuse,blocking_66
1659,clean,clean_13
1660,latch_inference,latch_20
1661,clean,clean_11
1662,unused_signal,unused_23
1663,clean,clean_0
1664,clean,clean_10
1665,clean,clean_3
1666,clean,clean_4
1667,width_mismatch,width_109
1668,latch_inference,latch_37
1669,latch_inference,latch_45
1670,unused_signal,unused_109
1671,blocking_misuse,blocking_58
1672,width_mismatch,width_103
1673,syntax_error,syntax_5
1674,clean,clean_0
1675,multi_driver,mdrv_35
1676,blocking_misuse,blocking_74
1677,unused_signal,unused_55
1678,clean,clean_9
1679,clean,clean_1
1680,latch_inference,latch_16
1681,latch_inference,latch_35
1682,multi_driver,mdrv_1
1683,comb_loop,loop_67
1684,clean,clean_11
1685,multi_driver,mdrv_13
1686,latch_inference,latch_24
1687,blocking_misuse,blocking_25
1688,unused_signal,unused_36
1689,unused_signal,unused_2
1690,clean,clean_14
1691,blocking_misuse,blocking_12
1692,clean,clean_6
1693,comb_loop,loop_47
1694,multi_driver,mdrv_29
1695,syntax_error,syntax_29
1696,clean,clean_11
1697,clean,clean_18
1698,clean,clean_5
1699,blocking_misuse,blocking_77
1700,unused_signal,unused_65
1701,missing_default,case_79
1702,syntax_error,syntax_31
1703,multi_driver,mdrv_79
1704,multi_driver,mdrv_76
1705,latch_inference,latch_26
1706,multi_driver,mdrv_7
1707,width_mismatch,width_82
1708,unused_signal,unused_45
1709,clean,clean_14
1710,latch_inference,latch_8
1711,unused_signal,unused_42
1712,unused_signal,unused_64
1713,multi_driver,mdrv_24
1714,latch_inference,latch_42
1715,multi_driver,mdrv_77
1716,unused_signal,unused_87
1717,latch_inference,latch_12
1718,multi_driver,mdrv_100
1719,clean,clean_8
1720,syntax_error,syntax_4
1721,clean,clean_10
1722,clean,clean_19
1723,clean,clean_19
1724,clean,clean_5
1725,syntax_error,syntax_1
1726,clean,clean_3
1727,multi_driver,mdrv_36
1728,unused_signal,unused_40
1729,width_mismatch,width_54
1730,blocking_misuse,blocking_32
1731,multi_driver,mdrv_51
1732,width_mismatch,width_102
1733,syntax_error,syntax_23
1734,unused_signal,unused_29
1735,comb_loop,loop_40
1736,unused_signal,unused_47
1737,unused_signal,unused_3
1738,missing_default,case_47
1739,blocking_misuse,blocking_53
1740,clean,clean_13
1741,clean,clean_15
1742,latch_inference,latch_70
1743,latch_inference,latch_30
1744,multi_driver,mdrv_35
1745,clean,clean_16
1746,clean,clean_9
1747,clean,clean_13
1748,clean,clean_10
1749,clean,clean_17
1750,width_mismatch,width_13
1751,syntax_error,syntax_34
1752,clean,clean_17
1753,clean,clean_2
1754,syntax_error,syntax_28
1755,latch_inference,latch_22
1756,blocking_misuse,blocking_53
1757,width_mismatch,width_99
1758,clean,clean_3
1759,blocking_misuse,blocking_60
1760,multi_driver,mdrv_16
1761,blocking_misuse,blocking_0
